id_names,condition,type,ierarchy,group,kind,ripeness,stage,integrity,class,class_type,tag_nums,alpha_horizons,centroids_norm_x,centroids_norm_y,main_diag_width,main_diag_height,main_diag_x0,main_diag_x1,main_diag_y0,main_diag_y1,main_diag_norm_x0,main_diag_norm_x1,main_diag_norm_y0,main_diag_norm_y1,part_height,part_width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,x0_coord,y0_coord,x_coord_object,y_coord_object,x_coord_object_norm,y_coord_object_norm,height_norm_plant,width_norm_plant,area_bb_norm_plant,area_mask_norm_plant,img_id,obj_id,neighbour_part_types,connection_points,connection_points_norm,neighbours_count
17632796.jpg.json_1_0,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,142.37382837640794,0.787811027332705,0.8041014765944078,155.6760241525767,120,555.7048029493718,711.3808271019485,425,545,0.6946310036867147,0.8892260338774356,0.7083333333333334,0.9083333333333332,120,153,0.2,0.19125,1061,0.03825,0.0022104166666666,552,425,627.5,484.0,0.7863408521303258,0.8093645484949833,0.2006688963210702,0.1917293233082706,0.0384741117006563,0.0022233677840085,17632796,17632796_plant_1,"[2, 2, 2]","[[545, 704], [446, 577], [426, 551]]","[[120, 152], [21, 25], [1, 0]]",3
17632796.jpg.json_1_1,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,121.48583661295342,0.7097464698331194,0.8311981172443303,70.43299349660549,115,529.3843255427009,599.8173190393064,436,551,0.6617304069283761,0.749771648799133,0.7266666666666667,0.9183333333333332,115,72,0.1916666666666666,0.09,779,0.01725,0.0016229166666666,528,436,563.0,492.5,0.7055137844611529,0.8235785953177257,0.1923076923076923,0.0902255639097744,0.0173510699826489,0.001632425545469,17632796,17632796_plant_1,"[2, 2, 2, 1, 2]","[[551, 600], [441, 533], [481, 553], [437, 527], [435, 528]]","[[115, 72], [5, 5], [45, 25], [1, 0], [0, 0]]",5
17632796.jpg.json_1_2,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,105.80271195955622,0.6579272151898734,0.7469303797468354,9.056723218901652,32,522.0516510859829,531.1083743048846,433,465,0.6525645638574786,0.6638854678811057,0.7216666666666667,0.775,32,11,0.0533333333333333,0.01375,158,0.0007333333333333,0.0003291666666666,521,433,525.5,448.0,0.6585213032581454,0.7491638795986622,0.0535117056856187,0.0137844611528822,0.0007376300282478,0.0003310952967703,17632796,17632796_plant_1,"[1, 2, 2, 2]","[[437, 525], [434, 521], [465, 532], [444, 528]]","[[4, 4], [1, 0], [32, 11], [11, 7]]",4
17632796.jpg.json_1_3,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,90.2026931923427,0.60375,0.7898632478632479,0.141507133434402,40,482.92599902599005,483.06750615942445,453,493,0.6036574987824875,0.6038343826992806,0.755,0.8216666666666667,40,10,0.0666666666666666,0.0125,390,0.0008333333333333,0.0008125,478,453,482.0,472.0,0.6040100250626567,0.7892976588628763,0.0668896321070234,0.012531328320802,0.0008382159411907,0.000817260542661,17632796,17632796_plant_1,[2],"[[492, 482]]","[[39, 4]]",1
17632796.jpg.json_1_4,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,50.07038889787645,0.5117120985810306,0.8239395070948469,100.44099395170952,120,454.87254961866336,354.43155566695384,440,560,0.5685906870233292,0.4430394445836923,0.7333333333333333,0.9333333333333332,120,102,0.2,0.1275,1339,0.0255,0.0027895833333333,355,440,405.0,499.0,0.5075187969924813,0.8344481605351171,0.2006688963210702,0.1278195488721804,0.0256494078004375,0.0028059278631361,17632796,17632796_plant_1,"[2, 2, 2]","[[558, 354], [505, 406], [494, 402]]","[[118, 0], [65, 51], [54, 47]]",3
17632796.jpg.json_1_5,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,167.38134286137625,0.9145426829268292,0.6663109756097562,44.66909903691271,10,710.2529007658677,754.9219998027804,395,405,0.8878161259573346,0.9436524997534756,0.6583333333333333,0.675,10,45,0.0166666666666666,0.05625,164,0.0009375,0.0003416666666666,705,395,726.5,399.0,0.9104010025062657,0.6672240802675585,0.0167224080267558,0.056390977443609,0.0009429929338396,0.0003436685358882,17632796,17632796_plant_1,"[2, 2, 2]","[[405, 746], [394, 712], [402, 736]]","[[10, 41], [0, 7], [7, 31]]",3
17632796.jpg.json_1_6,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,22.696386852819217,0.4412115528882221,0.7268904726181545,193.6710373520696,81,436.97533053028815,243.3042931782186,401,482,0.5462191631628602,0.3041303664727732,0.6683333333333333,0.8033333333333333,81,210,0.135,0.2625,1333,0.0354375,0.0027770833333333,252,401,356.0,440.5,0.4461152882205513,0.7366220735785953,0.1354515050167224,0.2631578947368421,0.0356451328991374,0.0027933546240182,17632796,17632796_plant_1,"[2, 2, 2, 2]","[[401, 452], [478, 254], [409, 439], [482, 258]]","[[0, 200], [77, 2], [8, 187], [81, 6]]",4
17632796.jpg.json_1_7,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,171.40777408036507,0.4226570855614973,0.5984180035650624,205.1662216639802,31,231.8972029800875,437.0634246440677,343,374,0.2898715037251094,0.5463292808050846,0.5716666666666667,0.6233333333333333,31,217,0.0516666666666666,0.27125,1122,0.0140145833333333,0.0023375,219,343,326.5,357.5,0.4091478696741855,0.5978260869565217,0.0518394648829431,0.2719298245614035,0.0140966965909757,0.0023511957150401,17632796,17632796_plant_1,"[2, 2, 2, 2]","[[357, 316], [374, 432], [366, 374], [342, 222]]","[[14, 97], [31, 213], [23, 155], [0, 3]]",4
17632796.jpg.json_1_8,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,60.088431297158486,0.6916451149425288,0.4995057471264367,57.52942099661186,100,579.6090211226121,522.0796001260003,254,354,0.7245112764032652,0.6525995001575003,0.4233333333333333,0.59,100,62,0.1666666666666666,0.0775,870,0.0129166666666666,0.0018125,524,254,554.0,303.0,0.6942355889724311,0.5066889632107023,0.1672240802675585,0.0776942355889724,0.0129923470884569,0.0018231196720899,17632796,17632796_plant_1,"[2, 2, 2, 2]","[[310, 540], [352, 523], [269, 564], [254, 582]]","[[56, 16], [98, 0], [15, 40], [0, 58]]",4
17632796.jpg.json_2_9,0,-1,-1,0,0,-1,-1,-1,0,2,plant_1,54.50264527773289,0.8898349030774285,0.9527525280181068,44.21985150037949,62,737.2954188996794,693.0755673992999,536,598,0.9216192736245992,0.8663444592491248,0.8933333333333333,0.9966666666666668,62,222,0.1033333333333333,0.2775,9131,0.028675,0.0190229166666666,576,536,686.0,566.0,0.8596491228070176,0.9464882943143812,0.1036789297658862,0.2781954887218045,0.0288430105363743,0.0191343743975322,17632796,17632796_plant_1,"[1, 2]","[[545, 704], [595, 637]]","[[9, 128], [59, 61]]",2
