id_names,condition,type,ierarchy,group,kind,ripeness,stage,integrity,class,class_type,tag_nums,alpha_horizons,centroids_norm_x,centroids_norm_y,main_diag_width,main_diag_height,main_diag_x0,main_diag_x1,main_diag_y0,main_diag_y1,main_diag_norm_x0,main_diag_norm_x1,main_diag_norm_y0,main_diag_norm_y1,part_height,part_width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,x0_coord,y0_coord,x_coord_object,y_coord_object,x_coord_object_norm,y_coord_object_norm,height_norm_plant,width_norm_plant,area_bb_norm_plant,area_mask_norm_plant,img_id,obj_id,neighbour_part_types,connection_points,connection_points_norm,neighbours_count
IMG_8863.jpg.json_1_0,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,139.55547625009478,0.8616860865109995,0.7363622452192492,815.3376995560234,695,2144.676902672004,2960.014602228028,2576,3271,0.7092185524709008,0.9788408076150884,0.6388888888888888,0.8112599206349206,695,876,0.1723710317460317,0.2896825396825397,86457,0.0499328782438901,0.0070908427028218,2146,2576,2273.0,1914.5,0.8384360014754703,0.633730552797087,0.2300562727573651,0.3231279970490593,0.0743376226246594,0.0105564991939492,IMG_8863,IMG_8863_plant_1,"[1, 2, 1, 1, 1, 2, 1, 2]","[[2768, 2313], [3068, 2750], [2761, 2430], [3110, 2827], [3168, 2749], [3158, 2959], [2663, 2213], [3084, 2773]]","[[192, 167], [492, 604], [185, 284], [534, 681], [592, 603], [582, 813], [87, 67], [508, 627]]",8
IMG_8863.jpg.json_1_1,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,143.10928786861592,0.4553523063352785,0.5106308312874713,1774.6565098663325,1332,408.5671589574594,2183.223668823792,1332,2664,0.1351081874859323,0.7219654989496666,0.3303571428571428,0.6607142857142857,1332,1804,0.3303571428571428,0.5965608465608465,75142,0.1970781368102796,0.0061628335747879,451,1332,1042.0,989.0,0.384360014754703,0.3273750413770275,0.4409136047666335,0.6654371080781999,0.293400274068243,0.0091749246727475,IMG_8863,IMG_8863_plant_1,"[3, 3, 1, 1, 1, 2, 2, 2, 1, 3, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1]","[[2470, 1896], [2483, 1963], [2323, 1692], [2338, 1713], [2413, 1890], [2292, 1682], [2303, 1724], [2432, 1911], [2551, 1969], [2158, 1473], [2181, 1502], [1542, 653], [1718, 961], [1917, 1204], [1966, 1207], [1604, 793], [2008, 1306], [2663, 2213], [1922, 1147], [1951, 1183], [1331, 469]]","[[1138, 1445], [1151, 1512], [991, 1241], [1006, 1262], [1081, 1439], [960, 1231], [971, 1273], [1100, 1460], [1219, 1518], [826, 1022], [849, 1051], [210, 202], [386, 510], [585, 753], [634, 756], [272, 342], [676, 855], [1331, 1762], [590, 696], [619, 732], [0, 18]]",21
IMG_8863.jpg.json_1_2,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,119.41324799651238,0.8807952551575206,0.687482603475103,565.467042240658,1003,2310.6407987473203,2876.1078409879783,2146,3149,0.7641007932365478,0.9510938627605748,0.5322420634920635,0.7810019841269841,1003,586,0.2487599206349206,0.1937830687830687,31165,0.0482054608108675,0.0025560233738557,2337,2146,2319.0,1638.5,0.8554039099963113,0.5423700761337306,0.3320092684541542,0.2161563998524529,0.0717659281866965,0.0038052823644057,IMG_8863,IMG_8863_plant_1,"[1, 1, 1, 1, 1, 2, 2, 1, 3, 2]","[[3110, 2827], [3098, 2916], [2836, 2665], [2752, 2655], [2205, 2350], [3022, 2778], [3091, 2820], [2974, 2795], [2465, 2506], [2478, 2492]]","[[964, 490], [952, 579], [690, 328], [606, 318], [59, 13], [876, 441], [945, 483], [828, 458], [319, 169], [332, 155]]",10
IMG_8863.jpg.json_1_3,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,82.4537238725642,0.9688190494642108,0.7681639733051023,7.815981032670152,59,2933.714448216793,2925.898467184123,3067,3126,0.9701436667383576,0.9675590169259668,0.7606646825396826,0.7752976190476191,59,28,0.0146329365079365,0.0092592592592592,1147,0.0001354901528512,9.407215818426136e-05,2916,3067,2619.0,2087.5,0.966064182958318,0.6909963588215823,0.0195299569678914,0.0103282921431206,0.0002017111011069,0.0001400500199574,IMG_8863,IMG_8863_plant_1,"[1, 2, 2]","[[3098, 2916], [3093, 2943], [3095, 2944]]","[[31, 0], [26, 27], [28, 28]]",3
IMG_8863.jpg.json_1_4,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,70.95999173685018,0.8736760461760462,0.7010657166907166,9.31793937718794,27,2647.4135270453244,2638.0955876681364,2811,2838,0.8754674361922369,0.8723861070331139,0.6971726190476191,0.7038690476190477,27,50,0.0066964285714285,0.0165343915343915,825,0.000110721371882,6.766306059460821e-05,2615,2811,2329.0,1815.5,0.8590925857617115,0.6009599470374049,0.0089374379344587,0.0184433788270011,0.000164836553568,0.0001007334494026,IMG_8863,IMG_8863_plant_1,[1],"[[2836, 2665]]","[[25, 50]]",1
IMG_8863.jpg.json_1_5,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,84.69799870768216,0.8826535432767211,0.6806513634365311,5.104133377781636,55,2671.5930272534115,2666.48889387563,2718,2773,0.8834633026631652,0.8817754278689253,0.6741071428571429,0.6877480158730159,55,29,0.013640873015873,0.009589947089947,686,0.0001308152504829,5.626286008230453e-05,2654,2718,2357.5,1736.5,0.8696053116931022,0.574809665673618,0.0182058920887123,0.0106971597196606,0.0001947513355118,8.376138944271937e-05,IMG_8863,IMG_8863_plant_1,[1],"[[2752, 2655]]","[[34, 1]]",1
IMG_8863.jpg.json_1_6,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,135.96476549423284,0.7732771301236032,0.5443732299282092,19.65087792221675,19,2329.171852855009,2348.822730777226,2186,2205,0.7702287873197782,0.7767270935109873,0.5421626984126984,0.546875,19,25,0.0047123015873015,0.0082671957671957,241,3.8957519736289576e-05,1.9765815276727972e-05,2325,2186,2026.5,1186.5,0.7475101438583549,0.3927507447864945,0.0062893081761006,0.0092216894135005,5.799804662578965e-05,2.94263773406638e-05,IMG_8863,IMG_8863_plant_1,[1],"[[2205, 2350]]","[[19, 25]]",1
IMG_8863.jpg.json_1_7,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,51.2129011369312,0.8917512705205553,0.7883396042363433,114.11829760695991,142,2750.167104644411,2636.0488070374518,3112,3254,0.9094467938638926,0.8717092615864588,0.7718253968253969,0.8070436507936508,142,148,0.0352182539682539,0.0489417989417989,9269,0.0017236447047954,0.0007602047377593,2623,3112,2386.0,2174.0,0.8801180376244928,0.7196292618338298,0.0470043032108573,0.0545924013279232,0.0025660777850265,0.001131755566683,IMG_8863,IMG_8863_plant_1,"[1, 1, 1]","[[3163, 2670], [3168, 2749], [3254, 2673]]","[[51, 47], [56, 126], [142, 50]]",3
IMG_8863.jpg.json_1_8,1,0,0,-1,-1,-1,-1,-1,0,1,dried,131.03682002960335,0.8801500839913404,0.7812382097717412,22.63080584249201,26,2650.299829060182,2672.9306349026742,3137,3163,0.8764219011442401,0.8839056332350114,0.7780257936507936,0.7844742063492064,26,37,0.0064484126984126,0.0122354497354497,589,7.889922944486436e-05,4.830732447299908e-05,2643,3137,2257.5,2133.0,0.8622994652406417,0.7079322933952871,0.0086292731496847,0.0141329258976317,0.0001219568779749,7.467006354181537e-05,IMG_8863,IMG_8863_dried,[1],"[[3163, 2670]]","[[26, 27]]",1
IMG_8863.jpg.json_1_9,0,0,0,-1,-1,-1,-1,-1,0,1,plant_1,82.05934027293348,0.8554683757146524,0.8822235964270977,95.82609082204908,687,2634.657697338218,2538.831606516169,3215,3902,0.8712492385377705,0.8395607164405321,0.7973710317460317,0.9677579365079364,687,145,0.1703869047619047,0.0479497354497354,26119,0.0081700070074326,0.0021421714905097,2528,3215,2289.5,2549.5,0.8445223164883807,0.843925852366766,0.2274081429990069,0.0534857985983032,0.012163106136059,0.0031891599575136,IMG_8863,IMG_8863_plant_1,"[2, 1, 1, 1, 1, 1, 3, 1, 1]","[[3899, 2533], [3656, 2556], [3691, 2587], [3726, 2544], [3883, 2557], [3270, 2666], [3715, 2546], [3254, 2673], [3459, 2576]]","[[684, 5], [441, 28], [476, 59], [511, 16], [668, 29], [55, 138], [500, 18], [39, 145], [244, 48]]",9
