id_names,condition,type,ierarchy,group,kind,ripeness,stage,integrity,class,class_type,tag_nums,alpha_horizons,centroids_norm_x,centroids_norm_y,main_diag_width,main_diag_height,main_diag_x0,main_diag_x1,main_diag_y0,main_diag_y1,main_diag_norm_x0,main_diag_norm_x1,main_diag_norm_y0,main_diag_norm_y1,part_height,part_width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,x0_coord,y0_coord,x_coord_object,y_coord_object,x_coord_object_norm,y_coord_object_norm,height_norm_plant,width_norm_plant,area_bb_norm_plant,area_mask_norm_plant,img_id,obj_id,neighbour_part_types,connection_points,connection_points_norm,neighbours_count
small_buildings_4.png.json_10_1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,road_1,76.26606653740804,0.0198459857088282,0.1354662918055845,81.84611917066323,341,81.84611917066323,0.0,199,540,0.0355234892233781,0.0,0.077734375,0.2109375,341,85,0.133203125,0.0368923611111111,4799,0.0049141777886284,0.0008136325412326,0,199,42.5,170.5,0.5,0.3260038240917782,0.6520076481835564,1.0,0.6520076481835564,0.1079518614329096,small_buildings_4,small_buildings_4_road_1,"[10, 10, 9]","[[216, 85], [216, 64], [342, 56]]","[[17, 85], [17, 64], [143, 56]]",3
small_buildings_4.png.json_9_2,-1,-1,-1,-1,-1,-1,-1,-1,0,9,road_1,102.94434468431288,0.0321373787100456,0.1380979773116438,3.2178338869037333,14,72.31359669341943,75.53143058032316,346,360,0.0313861096759632,0.0327827389671541,0.13515625,0.140625,14,21,0.00546875,0.0091145833333333,292,4.9845377604166666e-05,4.950629340277778e-05,64,346,74.5,154.0,0.8764705882352941,0.2944550669216061,0.0267686424474187,0.2470588235294117,0.0066134293105387,0.006568439995501,small_buildings_4,small_buildings_4_road_1,[10],"[[346, 64]]","[[0, 0]]",1
small_buildings_4.png.json_9_3,-1,-1,-1,-1,-1,-1,-1,-1,0,9,road_1,84.43811918484279,0.010700511822376,0.2162967668685121,1.655446391311763,17,25.503098902117983,23.84765251080622,545,562,0.0110690533429331,0.0103505436244818,0.212890625,0.21953125,17,18,0.006640625,0.0078125,289,5.18798828125e-05,4.8997667100694447e-05,16,545,25.0,354.5,0.2941176470588235,0.6778202676864244,0.0325047801147227,0.2117647058823529,0.0068833652007648,0.0065009560229445,small_buildings_4,small_buildings_4_road_1,[10],"[[546, 17]]","[[1, 1]]",1
small_buildings_4.png.json_9_4,-1,-1,-1,-1,-1,-1,-1,-1,0,9,road_1,84.28716462852837,0.0092056033190979,0.2445868277983816,5.0019762931883776,50,23.72493173388837,18.72295544069999,601,651,0.010297279398389,0.0081262827433593,0.234765625,0.254296875,50,39,0.01953125,0.0169270833333333,1483,0.0003306070963541,0.0002514309353298,1,601,20.5,427.0,0.2411764705882353,0.8164435946462715,0.0956022944550669,0.4588235294117647,0.0438645821617365,0.0333595771004386,small_buildings_4,small_buildings_4_road_1,[9],"[[651, 27]]","[[50, 26]]",1
small_buildings_4.png.json_9_5,-1,-1,-1,-1,-1,-1,-1,-1,0,9,road_1,85.2205100749419,0.0051905453096539,0.2746633489461358,2.926415257170852,35,13.308359152704234,10.381943895533382,687,722,0.0057761975489167,0.0045060520379919,0.268359375,0.28203125,35,27,0.013671875,0.01171875,854,0.0001602172851562,0.000144788953993,0,687,13.5,505.5,0.1588235294117647,0.9665391969407264,0.0669216061185468,0.3176470588235294,0.0212574513553031,0.0192104375210887,small_buildings_4,small_buildings_4_road_1,[9],"[[721, 6]]","[[34, 6]]",1
small_buildings_4.png.json_10_6,-1,-1,-1,-1,-1,-1,-1,-1,0,10,road_2,168.45816341906243,0.0856748566848037,0.0829148246210649,132.21500780454642,27,132.45305650826162,264.66806431280804,199,226,0.0574883057761552,0.114873291802434,0.077734375,0.08828125,27,260,0.010546875,0.1128472222222222,5146,0.001190185546875,0.0008724636501736,65,199,130.0,13.5,0.5,0.5,1.0,1.0,1.0,0.733048433048433,small_buildings_4,small_buildings_4_road_2,"[10, 10, 10, 10]","[[216, 77], [205, 316], [226, 322], [216, 64]]","[[17, 12], [6, 251], [27, 257], [17, 0]]",4
small_buildings_4.png.json_10_7,-1,-1,-1,-1,-1,-1,-1,-1,0,10,road_3,75.73287737231833,0.1010233148341737,0.2142933871909974,166.30290817231253,654,319.87375935946045,153.57085118714792,206,860,0.1388340969442102,0.0666540152721996,0.08046875,0.3359375,654,183,0.25546875,0.0794270833333333,8131,0.0202911376953125,0.0013785468207465,142,206,160.5,327.0,0.4938461538461538,0.5,1.0,0.563076923076923,0.563076923076923,0.0382545283462714,small_buildings_4,small_buildings_4_road_3,"[10, 10, 9, 10, 10, 9, 9]","[[856, 144], [860, 163], [536, 242], [205, 316], [860, 158], [822, 171], [766, 185]]","[[650, 2], [654, 21], [330, 100], [0, 174], [654, 16], [616, 29], [560, 43]]",7
small_buildings_4.png.json_10_8,-1,-1,-1,-1,-1,-1,-1,-1,0,10,road_4,163.1845188732868,0.0376751554649534,0.3250586371849518,182.26577244109103,60,0.0,182.26577244109103,801,861,0.0,0.0791084081775568,0.312890625,0.336328125,60,166,0.0234375,0.0720486111111111,2698,0.0016886393229166,0.0004574245876736,0,801,83.0,105.0,0.5,0.5833333333333334,0.3333333333333333,1.0,0.3333333333333333,0.0902945113788487,small_buildings_4,small_buildings_4_road_4,"[10, 10, 10]","[[838, 150], [838, 149], [860, 158]]","[[37, 150], [37, 149], [59, 158]]",3
small_buildings_4.png.json_9_9,-1,-1,-1,-1,-1,-1,-1,-1,0,9,road_3,93.12728151685916,0.1090961913330334,0.1070038377192982,1.5297975093155856,28,250.59656015562197,252.12635766493756,260,288,0.1087658681230998,0.109429842736518,0.1015625,0.1125,28,31,0.0109375,0.0134548611111111,741,0.0001471625434027,0.0001256306966145,236,260,178.5,68.0,0.5492307692307692,0.1039755351681957,0.0428134556574923,0.0953846153846153,0.0040837450011761,0.00348623853211,small_buildings_4,small_buildings_4_road_3,[9],"[[285, 242]]","[[25, 6]]",1
small_buildings_4.png.json_9_10,-1,-1,-1,-1,-1,-1,-1,-1,0,9,road_3,84.50840140188299,0.10123261148382,0.1236126183898973,4.326347639237355,45,235.39814048154315,231.0717928423058,294,339,0.1021693318062253,0.100291576754473,0.11484375,0.132421875,45,36,0.017578125,0.015625,1267,0.000274658203125,0.0002148098415798,215,294,160.0,110.5,0.4923076923076923,0.168960244648318,0.0688073394495412,0.1107692307692307,0.007621736062103,0.00596095036462,small_buildings_4,small_buildings_4_road_3,[9],"[[295, 238]]","[[1, 23]]",1
